Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AE0006503,"LNR;0372AMENDLGP22,AMENPROD;354MM,199MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,259.99,PEN,5005060662,7,,0,0,T001-00001299,6/1/2023,Q009,RALEGRIA,4502730785,200,C601,6/1/2023,,,
AE0006506,"LNR;0340AMENDLGP22,AMENPROD;300MM,174MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,192.09,PEN,5005060662,8,,0,0,T001-00001299,6/1/2023,Q009,RALEGRIA,4502730785,210,C601,6/1/2023,,,
AE0006511,"LNR;0381AMENDLGP22,AMENPROD;354MM,289MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,376.23,PEN,5005060662,9,,0,0,T001-00001299,6/1/2023,Q009,RALEGRIA,4502730785,220,C601,6/1/2023,,,
AE0006512,"LNR;0394AMENDLGP22,AMENPROD;354MM,290MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,377.55,PEN,5005060693,1,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,230,C601,6/1/2023,,,
AE0006513,"LNR;0371AMENDLGP22,AMENPROD;281MM,199MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,411.87,PEN,5005060691,5,,0,0,T001-00001316,6/1/2023,Q009,RALEGRIA,4502730785,240,C601,6/1/2023,,,
AE0006516,"LNR;0341AMENDLGP22,AMENPROD;354MM,174MM",101,GR goods receipt,6/1/2023,,6,EA,6,EA,1361.97,PEN,5005060660,3,,0,0,T001-00001293,6/1/2023,Q009,RALEGRIA,4502730785,250,C601,6/1/2023,,,
AE0006521,"LNR;0404AMENDLGP22,AMENPROD;354MM,261MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,341.69,PEN,5005060693,2,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,260,C601,6/1/2023,,,
AE0006522,"LNR;0334AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,495.85,PEN,5005060693,3,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,270,C601,6/1/2023,,,
AE0006523,"LNR;0399AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,923.81,PEN,5005060691,7,,0,0,T001-00001316,6/1/2023,Q009,RALEGRIA,4502730785,750,C601,6/1/2023,,,
AE0006524,"LNR;0375AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,12,EA,12,EA,5542.88,PEN,5005060664,1,,0,0,T001-00001312,6/1/2023,Q009,RALEGRIA,4502730785,280,C601,6/1/2023,,,
AE0006532,"LNR;0335AMENDLGP22,AMENPROD;404MM,300MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,527.7,PEN,5005060693,4,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,290,C601,6/1/2023,,,
AE0006533,"LNR;0360AMENDLGP22,AMENPROD;417MM,354MM",101,GR goods receipt,6/1/2023,,4,EA,4,EA,2179.15,PEN,5005060667,3,,0,0,T001-00001314,6/1/2023,Q009,RALEGRIA,4502730785,300,C601,6/1/2023,,,
AE0006538,"LNR;0384AMENDLGP22,AMENPROD;354MM,289MM",101,GR goods receipt,6/1/2023,,4,EA,4,EA,1504.91,PEN,5005060667,4,,0,0,T001-00001314,6/1/2023,Q009,RALEGRIA,4502730785,310,C601,6/1/2023,,,
AE0006539,"LNR;0337AMENDLGP22,AMENPROD;354MM,300MM",101,GR goods receipt,6/1/2023,,5,EA,5,EA,1954.04,PEN,5005060666,1,,0,0,T001 00001313,6/1/2023,Q009,RALEGRIA,4502730785,320,C601,6/1/2023,,,
AE0006541,"LNR;0395AMENDLGP22,AMENPROD;417MM,174MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,535.51,PEN,5005060691,6,,0,0,T001-00001316,6/1/2023,Q009,RALEGRIA,4502730785,330,C601,6/1/2023,,,
AE0006542,"LNR;0409AMENDLGP22,AMENPROD;323MM,287MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,345.11,PEN,5005060693,5,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,340,C601,6/1/2023,,,
AE0006544,"LNR;0401AMENDLGP22,AMENPROD;417MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,544.79,PEN,5005060693,6,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,350,C601,6/1/2023,,,
AE0006550,"LNR;0346AMENDLGP22,AMENPROD;354MM,237MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,310.02,PEN,5005060693,7,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,360,C601,6/1/2023,,,
AE0006552,"LNR;0357AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,989.43,PEN,5005060692,1,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,370,C601,6/1/2023,,,
AE0006553,"LNR;0380AMENDLGP22,AMENPROD;289MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,376.23,PEN,5005060693,8,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,380,C601,6/1/2023,,,
AE0006559,"LNR;0356AMENDLGP22,AMENPROD;488MM,174MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,282.34,PEN,5005060693,9,,0,0,T001-00001318,6/1/2023,Q009,RALEGRIA,4502730785,390,C601,6/1/2023,,,
AE0006560,"LNR;0354AMENDLGP22,AMENPROD;354MM,237MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,310.02,PEN,5005060694,1,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,400,C601,6/1/2023,,,
AE0006561,"LNR;0406AMENDLGP22,AMENPROD;417MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,544.79,PEN,5005060669,6,,0,0,T001-00001321,6/1/2023,Q009,RALEGRIA,4502730785,740,C601,6/1/2023,,,
AE0006571,"LNR;0398AMENDLGP22,AMENPROD;354MM,199MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,259.99,PEN,5005060694,2,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,410,C601,6/1/2023,,,
AE0006573,"LNR;0367AMENDLGP22,AMENPROD;323MM,287MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,345.11,PEN,5005060694,9,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,760,C601,6/1/2023,,,
AE0006574,"LNR;0388AMENDLGP22,AMENPROD;379MM,145MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,404.65,PEN,5005060692,2,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,420,C601,6/1/2023,,,
AE0006575,"LNR;0397AMENDLGP22,AMENPROD;379MM,290MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,404.47,PEN,5005060694,3,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,430,C601,6/1/2023,,,
AE0006576,"LNR;0362AMENDLGP22,AMENPROD;354MM,128MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,166.32,PEN,5005060694,4,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,440,C601,6/1/2023,,,
AE0006584,"LNR;0405AMENDLGP22,AMENPROD;534MM,174MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,303.03,PEN,5005060694,5,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,450,C601,6/1/2023,,,
AE0006585,"LNR;0342AMENDLGP22,AMENPROD;300MM,174MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,192.09,PEN,5005060694,6,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,460,C601,6/1/2023,,,
AE0006587,"LNR;0391AMENDLGP22,AMENPROD;354MM,145MM",101,GR goods receipt,6/1/2023,,3,EA,3,EA,566.55,PEN,5005060668,4,,0,0,T001-00001315,6/1/2023,Q009,RALEGRIA,4502730785,470,C601,6/1/2023,,,
AE0006588,"LNR;0339AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,923.81,PEN,5005060692,3,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,480,C601,6/1/2023,,,
AE0006589,"LNR;0349AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,20,EA,20,EA,9238.14,PEN,5005060663,1,,0,0,T001-00001311,6/1/2023,Q009,RALEGRIA,4502730785,490,C601,6/1/2023,,,
AE0006590,"LNR;0389AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,494.71,PEN,5005060694,7,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,500,C601,6/1/2023,,,
AE0006591,"LNR;0352AMENDLGP22,AMENPROD;300MM,199MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,219.96,PEN,5005060694,8,,0,0,T001-00001319,6/1/2023,Q009,RALEGRIA,4502730785,510,C601,6/1/2023,,,
AE0006592,"LNR;0351AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,494.71,PEN,5005060695,1,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,520,C601,6/1/2023,,,
AE0006593,"LNR;0396AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,494.71,PEN,5005060695,2,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,530,C601,6/1/2023,,,
AE0006599,"LNR;0359AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,4,EA,4,EA,1847.63,PEN,5005060667,5,,0,0,T001-00001314,6/1/2023,Q009,RALEGRIA,4502730785,540,C601,6/1/2023,,,
AE0006607,"LNR;0366AMENDLGP22,AMENPROD;323MM,287MM",101,GR goods receipt,6/1/2023,,4,EA,4,EA,1372.94,PEN,5005060667,6,,0,0,T001-00001314,6/1/2023,Q009,RALEGRIA,4502730785,550,C601,6/1/2023,,,
AE0006608,"LNR;0390AMENDLGP22,AMENPROD;379MM,290MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,404.47,PEN,5005060695,3,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,560,C601,6/1/2023,,,
AE0006609,"LNR;0345AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,494.71,PEN,5005060695,4,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,570,C601,6/1/2023,,,
AE0006612,"LNR;0348AMENDLGP22,AMENPROD;354MM,306MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,398.58,PEN,5005060695,5,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,580,C601,6/1/2023,,,
AE0006613,"LNR;0347AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,442.02,PEN,5005060695,6,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,590,C601,6/1/2023,,,
AE0006620,"LNR;0383AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,461.91,PEN,5005060695,7,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,600,C601,6/1/2023,,,
AE0006623,"LNR;0336AMENDLGP22,AMENPROD;354MM,300MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,390.81,PEN,5005060695,8,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,610,C601,6/1/2023,,,
AE0006624,"LNR;0386AMENDLGP22,AMENPROD;354MM,199MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,519.97,PEN,5005060692,4,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,620,C601,6/1/2023,,,
AE0006625,"LNR;0407AMENDLGP22,AMENPROD;323MM,141MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,333.74,PEN,5005060692,5,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,630,C601,6/1/2023,,,
AE0006629,"LNR;0338AMENDLGP22,AMENPROD;354MM,150MM",101,GR goods receipt,6/1/2023,,5,EA,5,EA,976.65,PEN,5005060666,2,,0,0,T001 00001313,6/1/2023,Q009,RALEGRIA,4502730785,640,C601,6/1/2023,,,
AE0006630,"LNR;0403AMENDLGP22,AMENPROD;354MM,237MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,620.05,PEN,5005060692,6,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,650,C601,6/1/2023,,,
AE0006631,"LNR;0377AMENDLGP22,AMENPROD;354MM,199MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,259.99,PEN,5005060695,9,,0,0,T001-00001320,6/1/2023,Q009,RALEGRIA,4502730785,660,C601,6/1/2023,,,
AE0006633,"LNR;0402AMENDLGP22,AMENPROD;534MM,174MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,303.03,PEN,5005060669,1,,0,0,T001-00001321,6/1/2023,Q009,RALEGRIA,4502730785,670,C601,6/1/2023,,,
AE0006634,"LNR;0344AMENDLGP22,AMENPROD;300MM,199MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,219.96,PEN,5005060669,2,,0,0,T001-00001321,6/1/2023,Q009,RALEGRIA,4502730785,680,C601,6/1/2023,,,
AE0006636,"LNR;0350AMENDLGP22,AMENPROD;354MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,442.02,PEN,5005060669,3,,0,0,T001-00001321,6/1/2023,Q009,RALEGRIA,4502730785,690,C601,6/1/2023,,,
AE0006638,"LNR;0358AMENDLGP22,AMENPROD;379MM,354MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,495.85,PEN,5005060669,4,,0,0,T001-00001321,6/1/2023,Q009,RALEGRIA,4502730785,700,C601,6/1/2023,,,
AE0006643,"LNR;0365AMENDLGP22,AMENPROD;323MM,141MM",101,GR goods receipt,6/1/2023,,2,EA,2,EA,333.74,PEN,5005060692,7,,0,0,T001-00001317,6/1/2023,Q009,RALEGRIA,4502730785,710,C601,6/1/2023,,,
AE0006650,"LNR;0364AMENDLGP22,AMENPROD;488MM,174MM",101,GR goods receipt,6/1/2023,,1,EA,1,EA,282.34,PEN,5005060669,5,,0,0,T001-00001321,6/1/2023,Q009,RALEGRIA,4502730785,720,C601,6/1/2023,,,
AE0006665,"RESIN;FOURTHANE SILVER F6665,BUCKET,5KG",641,TF to stck in trans.,6/1/2023,,30,EA,30,EA,0,PEN,4908776432,6,,0,0,80110174,6/1/2023,,BTP_TM_PROD,4502738608,30,C601,6/1/2023,,,
AE0006665,"RESIN;FOURTHANE SILVER F6665,BUCKET,5KG",641,TF to stck in trans.,6/1/2023,,-30,EA,-30,EA,0,PEN,4908776432,5,,0,0,80110174,6/1/2023,Q010,BTP_TM_PROD,4502738608,30,C601,6/1/2023,,,
AE0007233,"BELT V;5VX540,5/8IN,17/32IN",261,GI for order,6/1/2023,,-2,EA,-2,EA,-83.12,PEN,4908778731,1,HENRY PAUCARA,11948656,2,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007916855,,
AE0007633,"LINER;0781AMENDLGP22,AMENPROD;325MM,25MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,3,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,160,C601,6/1/2023,,,
AE0007676,"LINER;0779AMENDLGP22,AMENPROD;438MM,25MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,1,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,140,C601,6/1/2023,,,
AE0007688,"LINER;0780AMENDLGP22,AMENPROD;438MM,25MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,2,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,150,C601,6/1/2023,,,
AE0007773,"LINER;0786AMENDLGP22,AMENPROD;438MM,25MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,6,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,190,C601,6/1/2023,,,
AE0007776,"LINER;0785AMENDLGP22,AMENPROD;438MM,25MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,5,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,180,C601,6/1/2023,,,
AE0007999,"LNR;0854AMENDLGP22,AMENPROD;547MM,201MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,2,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,20,C601,6/1/2023,,,
AE0008008,"LNR;0858AMENDLGP22,AMENPROD;350MM,286MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,6,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,60,C601,6/1/2023,,,
AE0008027,"LNR;0853AMENDLGP22,AMENPROD;350MM,220MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,1,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,10,C601,6/1/2023,,,
AE0008029,"LNR;0850AMENDLGP22,AMENPROD;350MM,260MM",101,GR stock in transit,6/1/2023,,6,EA,6,EA,0,PEN,5005056943,1,T001-00001269,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,120,C601,6/1/2023,,,
AE0008047,"LNR;0797AMENDLGP22,AMENPROD;172MM,323MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,9,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,220,C601,6/1/2023,,,
AE0008067,"LNR;0792AMENDLGP22,AMENPROD;350MM,210MM",101,GR stock in transit,6/1/2023,,10,EA,10,EA,0,PEN,5005056944,1,T001-00001268,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,100,C601,6/1/2023,,,
AE0008071,"LNR;0857AMENDLGP22,AMENPROD;350MM,347MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,5,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,50,C601,6/1/2023,,,
AE0008078,"LNR;0859AMENDLGP22,AMENPROD;350MM,226MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,7,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,70,C601,6/1/2023,,,
AE0008081,"LINER;0789AMENDLGP22,AMENPROD;350MM,25MM",101,GR stock in transit,6/1/2023,,74,EA,74,EA,0,PEN,5005056948,1,,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,230,C601,6/1/2023,,,
AE0008089,"LINER;0788AMENDLGP22,AMENPROD;350MM,25MM",101,GR stock in transit,6/1/2023,,57,EA,57,EA,0,PEN,5005056945,1,T001-00001244,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,130,C601,6/1/2023,,,
AE0008090,"LNR;0856AMENDLGP22,AMENPROD;350MM,229MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,4,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,40,C601,6/1/2023,,,
AE0008097,"LNR;0795AMENDLGP22,AMENPROD;387MM,134MM",101,GR stock in transit,6/1/2023,,4,EA,4,EA,0,PEN,5005056944,2,T001-00001268,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,110,C601,6/1/2023,,,
AE0008100,"LNR;0796AMENDLGP22,AMENPROD;138MM,171MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,8,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,210,C601,6/1/2023,,,
AE0008106,"LNR;0782AMENDLGP22,AMENPROD;350MM,344MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,4,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,170,C601,6/1/2023,,,
AE0008114,"LNR;0855AMENDLGP22,AMENPROD;350MM,289MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,3,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,30,C601,6/1/2023,,,
AE0008159,"LNR;0794AMENDLGP22,AMENPROD;706MM,134MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056946,7,T001-00001249,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,200,C601,6/1/2023,,,
AE0008169,"LNR;0860AMENDLGP22,AMENPROD;350MM,343MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,8,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,80,C601,6/1/2023,,,
AE0008203,"CONTCT;RS637,KONNX ELECTRICA LTDA;8.7KV",261,GI for order,6/1/2023,,-4,EA,-4,EA,-6278.37,PEN,4908779610,1,YENNY ORTEGA,9954201,1,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4006414518,,
AE0008206,"LNR;0861AMENDLGP22,AMENPROD;350MM,283MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005056947,9,T001-00001263,0,0,80109629,6/1/2023,Q001,GVERASTEGUI,4502731557,90,C601,6/1/2023,,,
AE0008222,"PLT;RS195,KONNX ELECTRICA LTDA",261,GI for order,6/1/2023,,-4,EA,-4,EA,-17850.29,PEN,4908779610,2,YENNY ORTEGA,9954201,4,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4006414518,,
AE0008329,"OIL;15W40,MOBIL",101,GR stock in transit,6/1/2023,,12,EA,12,EA,0,PEN,5005060852,1,056-0001276,0,0,80109595,6/1/2023,Q002,JPACCARA,4502731276,10,C601,6/1/2023,,,
AE0008329,"OIL;15W40,MOBIL",261,GI for order,6/1/2023,,-12,EA,-12,EA,-28844.4,PEN,4908779093,1,REG YENNY ORTEGA,11983925,1,,6/1/2023,Q002,JPACCARA,,0,C601,6/1/2023,4007946442,,
AE0008536,"BAG;PLASTIC,40CM,50CM,2 MICRASUM,PKTX100",261,GI for order,6/1/2023,,-2,PKT,-2,PKT,-108.99,PEN,4908778614,5,HENRY PAUCARA,11462868,5,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007560449,,
AE0008544,"VLV DIAPH;GEMU 655,3IN,0 A 7BAR,254MM",101,GR stock in transit,6/1/2023,,2,EA,2,EA,0,PEN,5005060301,1,0003-015896,0,0,80109634,6/1/2023,Q001,CVELASQUEZ,4502731567,10,C601,6/1/2023,,,
AE0009158,"GRTG;W19-4,GR-06,ASTM A-36 GALVANIZED",101,GR goods receipt,6/1/2023,,8,EA,8,EA,9871.13,PEN,5005057112,1,,0,0,0001-0002652,5/26/2023,Q011,JASCENCIO,4502696802,10,C601,6/1/2023,,,
AE0009205,"SPTLA;28-081,STANLEY;ESPATULA 2",261,GI for order,6/1/2023,,-3,EA,-3,EA,-19.32,PEN,4908778614,6,HENRY PAUCARA,11462868,6,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007560449,,
AE0009326,"CSNG PUMP;11185781,KSB;100-250,11185781",101,GR goods receipt,6/1/2023,,1,EA,1,EA,145586.13,PEN,5005061130,1,,0,0,EG07-00000293,5/31/2023,Q009,RALEGRIA,4502666507,10,C601,6/1/2023,,,
AE0009406,"PCKNG;052619,USITEM;1830 SSP,5/8""X10LB",261,GI for order,6/1/2023,,-1,ROL,-1,ROL,-7268.75,PEN,4908778678,1,HENRY PAUCARA,10772470,2,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007056053,,
AE0009461,"PCKNG;052615,USITEM;1830 SSP,1/2""X5LB",641,TF to stck in trans.,6/1/2023,,-2,ROL,-2,ROL,0,PEN,4908778902,45,,0,0,80109635,5/27/2023,Q009,MPOLAR,4502731567,270,C601,6/1/2023,,,
AE0009461,"PCKNG;052615,USITEM;1830 SSP,1/2""X5LB",261,GI for order,6/1/2023,,-1,ROL,-1,ROL,-3556.39,PEN,4908778679,1,HENRY PAUCARA,10967705,2,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007208766,,
AE0009461,"PCKNG;052615,USITEM;1830 SSP,1/2""X5LB",641,TF to stck in trans.,6/1/2023,,2,ROL,2,ROL,0,PEN,4908778902,46,,0,0,80109635,5/27/2023,,MPOLAR,4502731567,270,C601,6/1/2023,,,
AE0009554,"FLTR AIR;1629054717,ATLAS COPCO;DDP850F",261,GI for order,6/1/2023,,-1,EA,-1,EA,-4500.34,PEN,4908776332,2,HENRY PAUCARA,11947754,2,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007916207,,
AE0009556,"FLTR AIR;1629054216,ATLAS COPCO;UD850F",261,GI for order,6/1/2023,,-1,EA,-1,EA,-7898.21,PEN,4908776332,1,HENRY PAUCARA,11947754,1,DELIVERY,6/1/2023,Q001,DCHINGA,,0,C601,6/1/2023,4007916207,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-3400,KG,-3400,KG,-4525.85,PEN,4908778586,1,Consumo 25.5.2023,12068252,1,,6/1/2023,Q004,JPACCARA,,0,C601,6/1/2023,,CQ16001112,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-3488,KG,-3488,KG,-4642.99,PEN,4908779090,1,Consumo 20.5.2023,12068139,1,,6/1/2023,Q004,JPACCARA,,0,C601,6/1/2023,,CQ16001112,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-3318,KG,-3318,KG,-4416.7,PEN,4908778585,1,Consumo 24.5.2023,12068249,1,,6/1/2023,Q004,JPACCARA,,0,C601,6/1/2023,,CQ16001112,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-2583,KG,-2583,KG,-3438.32,PEN,4908779945,1,,11969855,1,,5/23/2023,Q004,AOP_OUTSYS,,0,C601,6/2/2023,,CQ16001112,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-3687,KG,-3687,KG,-4907.89,PEN,4908778584,1,Consumo 23.5.2023,12068245,1,,6/1/2023,Q004,JPACCARA,,0,C601,6/1/2023,,CQ16001112,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-3607,KG,-3607,KG,-4801.4,PEN,4908778583,1,Consumo 22.5.2023,12068244,1,,6/1/2023,Q004,JPACCARA,,0,C601,6/1/2023,,CQ16001112,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,6/1/2023,,-3395,KG,-3395,KG,-4519.2,PEN,4908778582,1,Consumo 21.5.2023,12068136,1,,6/1/2023,Q004,JPACCARA,,0,C601,6/1/2023,,CQ16001112,
